CBO;Cargo;Carga Hor†ria;Piso Salarial;MÇdia Salarial;Sal†rio Mediana;Teto Salarial;Sal†rio Hora
239215;Professor de Alunos Com Deficiàncias Mentais;29;1581,00;1883,25;1595,00;2846,03;12,96
239205;Professor de Alunos Com Dist£rbios da µudio-comunicaá∆o;31;2242,00;2281,39;1974,00;3447,70;14,65
234115;Professor de Amostragem Estat°stica (no Ensino Superior);27;1822,00;5176,71;4694,00;7823,21;38,30
234815;Professor de An†lise de Custos;20;2013,00;3864,71;2273,00;5840,47;38,21
234705;Professor de Antropologia do Ensino Superior;16;998,00;3089,30;2505,00;4668,64;38,85
233215;Professor de Aprendizagem e Treinamento Comercial;34;1800,00;3163,96;2218,00;4781,47;18,36
234305;Professor de Arquitetura;21;11626,00;4941,32;3107,50;7467,47;47,40
234710;Professor de Arquivologia do Ensino Superior;40;4009,00;4776,70;4172,00;7218,69;23,88
234905;Professor de Artes Cànicas no Ensino Superior;34;12000,00;9113,31;3300,00;13772,30;53,34
231310;Professor de Artes do Ensino Fundamental de 5¶ a 8¶ SÇrie;25;2300,00;2278,83;1934,00;3443,83;18,00
234905;Professor de Artes do Espet†culo no Ensino Superior;34;12000,00;9113,31;3300,00;13772,30;53,34
231310;Professor de Artes na Educaá∆o de Jovens e Adultos do Ensino Fundamental de 5¶ a 8¶ SÇrie;25;2300,00;2278,83;1934,00;3443,83;18,00
232105;Professor de Artes no Ensino MÇdio;28;1510,00;2448,02;1588,00;3699,52;17,66
234910;Professor de Artes Visuais no Ensino Superior (Artes Pl†sticas e Multim°dia);22;998,00;4942,94;3851,50;7469,92;45,61
234815;Professor de Auditoria Cont†bil;20;2013,00;3864,71;2273,00;5840,47;38,21
234715;Professor de Biblioteconomia do Ensino Superior;8;998,00;1778,00;1511,00;2686,97;46,38
232110;Professor de Biologia no Ensino MÇdio;22;998,00;2721,52;1830,00;4112,84;25,23
239225;Professor de Braile;31;1650,00;1835,98;1650,00;2774,59;11,89
234105;Professor de C†lculo NumÇrico (no Ensino Superior);20;2014,00;4007,15;3625,00;6055,72;40,47
239225;Professor de Cegos;31;1650,00;1835,98;1650,00;2774,59;11,89
234720;Professor de Ciància Politica do Ensino Superior;20;5695,00;5266,70;4908,00;7959,20;53,86
234405;Professor de Ciàncias Biol¢gicas do Ensino Superior;18;2736,00;3717,46;2736,00;5617,94;42,32
231305;Professor de Ciàncias Exatas e Naturais do Ensino Fundamental;25;2342,00;2398,94;1886,00;3625,35;19,11
231305;Professor de Ciàncias na Educaá∆o de Jovens e Adultos do Ensino Fundamental de 5¶ a 8¶ SÇrie;25;2342,00;2398,94;1886,00;3625,35;19,11
231305;Professor de Ciàncias Naturais no Ensino Fundamental de 5¶ a 8¶ SÇrie;25;2342,00;2398,94;1886,00;3625,35;19,11
234905;Professor de Circo no Ensino Superior;34;12000,00;9113,31;3300,00;13772,30;53,34
234435;Professor de Cl°nica Cir£rgica (ensino Superior);23;12788,00;4694,49;3356,00;7094,46;40,78
234435;Professor de Cl°nica MÇdica (ensino Superior);23;12788,00;4694,49;3356,00;7094,46;40,78
234120;Professor de Computaá∆o (No Ensino Superior);27;2267,00;3156,91;2036,50;4770,81;23,81
234725;Professor de Comunicaá∆o Social do Ensino Superior;22;998,00;5152,50;3343,50;7786,61;46,22
234815;Professor de Contabilidade;20;2013,00;3864,71;2273,00;5840,47;38,21
234815;Professor de Contabilidade Banc†ria;20;2013,00;3864,71;2273,00;5840,47;38,21
234815;Professor de Contabilidade Financeira;20;2013,00;3864,71;2273,00;5840,47;38,21
234815;Professor de Contabilidade Industrial;20;2013,00;3864,71;2273,00;5840,47;38,21
234815;Professor de Contabilidade Internacional;20;2013,00;3864,71;2273,00;5840,47;38,21
234815;Professor de Contabilidade P£blica;20;2013,00;3864,71;2273,00;5840,47;38,21
234815;Professor de Contabilidade Societ†ria;20;2013,00;3864,71;2273,00;5840,47;38,21
231110;Professor de Creche;37;2460,00;2364,86;2460,00;3573,84;12,86
234676;Professor de Cr°tica Textual;17;1000,00;2059,00;1557,00;3111,62;23,92
262830;Professor de Danáa;32;2824,00;2217,52;1842,00;3351,18;13,74
234905;Professor de Danáa no Ensino Superior;34;12000,00;9113,31;3300,00;13772,30;53,34
233110;Professor de Desenho TÇcnico;26;2374,00;2511,77;2264,00;3795,86;19,43
234805;Professor de Desenvolvimento Econìmico;29;8740,00;8554,03;8388,00;12927,10;59,47
234505;Professor de Did†tica (ensino Superior);20;998,00;4885,26;2565,00;7382,75;48,98
234730;Professor de Direito do Ensino Superior;22;4271,00;4265,87;3203,00;6446,71;38,49
232115;Professor de Disciplinas Pedag¢gicas no Ensino MÇdio;26;998,00;2644,38;1954,00;3996,26;20,27
234805;Professor de Econometria;29;8740,00;8554,03;8388,00;12927,10;59,47
234805;Professor de Economia;29;8740,00;8554,03;8388,00;12927,10;59,47
234805;Professor de Economia Internacional;29;8740,00;8554,03;8388,00;12927,10;59,47
231310;Professor de Educaá∆o Art°stica do Ensino Fundamental;25;2300,00;2278,83;1934,00;3443,83;18,00
231315;Professor de Educaá∆o F°sica do Ensino Fundamental;27;2569,00;2100,18;1645,50;3173,85;15,77
231315;Professor de Educaá∆o F°sica na Educaá∆o de Jovens e Adultos do Ensino Fundamental de 5¶ a 8¶ SÇrie;27;2569,00;2100,18;1645,50;3173,85;15,77
232120;Professor de Educaá∆o F°sica no Ensino MÇdio;29;998,00;2155,83;1594,00;3257,95;14,66
234410;Professor de Educaá∆o F°sica no Ensino Superior;33;2100,00;2298,31;1683,00;3473,28;13,96
234415;Professor de Enfermagem do Ensino Superior;24;3600,00;4271,81;3322,50;6455,69;35,20
234310;Professor de Engenharia;20;4271,00;4497,92;3163,50;6797,40;45,93
239220;Professor de Ensino Especial na µrea de Deficiància M£ltipla;28;1581,00;1912,08;1582,00;2889,60;13,72
331205;Professor de Ensino Fundamental - SÇries Iniciais;29;2705,00;2206,20;1889,00;3334,08;14,99
331205;Professor de Ensino Fundamental de Primeira a Quarta SÇries;29;2705,00;2206,20;1889,00;3334,08;14,99
331205;Professor de Ensino Fundamental Nas Quatro Primeiras SÇries;29;2705,00;2206,20;1889,00;3334,08;14,99
231105;Professor de Ensino PrÇ-escolar;32;2460,00;2264,79;1857,00;3422,62;14,22
231105;Professor de Ensino PrÇ-prim†rio;32;2460,00;2264,79;1857,00;3422,62;14,22
233110;Professor de Ensino Profissionalizante no Ensino de N°vel MÇdio;26;2374,00;2511,77;2264,00;3795,86;19,43
234505;Professor de Ensino Superior na µrea de Did†tica;20;998,00;4885,26;2565,00;7382,75;48,98
234520;Professor de Ensino Superior na µrea de Est†gio Supervisionado;24;1822,00;4246,74;2789,00;6417,81;35,81
234515;Professor de Ensino Superior na µrea de Metodologia da Pesquisa;21;998,00;4438,64;2743,00;6707,80;41,86
234515;Professor de Ensino Superior na µrea de Metodologia da Pesquisa em Educaá∆o;21;998,00;4438,64;2743,00;6707,80;41,86
234510;Professor de Ensino Superior na µrea de Orientaá∆o Educacional;23;5918,00;3678,93;2843,00;5559,72;31,38
234515;Professor de Ensino Superior na µrea de Pesquisa Educacional;21;998,00;4438,64;2743,00;6707,80;41,86
234520;Professor de Ensino Superior na µrea de Pratica de Ensino;24;1822,00;4246,74;2789,00;6417,81;35,81
234520;Professor de Ensino Superior na µrea de Pr†tica de Ensino e Est†gio Supervisionado;24;1822,00;4246,74;2789,00;6417,81;35,81
331105;Professor de Escolinha (maternal);35;2460,00;1849,87;1591,00;2795,58;10,56
234620;Professor de Espanhol;23;998,00;2589,49;1563,50;3913,32;22,45
234115;Professor de Estat°stica (No Ensino Superior);27;1822,00;5176,71;4694,00;7823,21;38,30
239205;Professor de Estimulaá∆o da L°ngua Portuguesa Modalidade Oral ( Ensino Especial);31;2242,00;2281,39;1974,00;3447,70;14,65
234420;Professor de Farm†cia e Bioqu°mica;29;10209,00;6145,00;3810,00;9286,51;42,75
234676;Professor de Filologia;17;1000,00;2059,00;1557,00;3111,62;23,92
234676;Professor de Filologia e Critica Textual;17;1000,00;2059,00;1557,00;3111,62;23,92
234676;Professor de Filologia GermÉnica;17;1000,00;2059,00;1557,00;3111,62;23,92
234676;Professor de Filologia Portuguesa;17;1000,00;2059,00;1557,00;3111,62;23,92
234676;Professor de Filologia RomÉnica;17;1000,00;2059,00;1557,00;3111,62;23,92
234735;Professor de Filosofia do Ensino Superior;20;2847,00;3590,04;2750,50;5425,38;35,62
232125;Professor de Filosofia no Ensino MÇdio;21;998,00;2269,47;1706,00;3429,69;21,71
234810;Professor de Finanáas (administraá∆o);21;998,00;4556,61;2765,00;6886,08;43,75
234805;Professor de Finanáas P£blicas;29;8740,00;8554,03;8388,00;12927,10;59,47
234205;Professor de F°sica (Ensino Superior);32;3434,00;3943,88;2500,00;5960,11;24,68
232130;Professor de F°sica no Ensino MÇdio;21;998,00;2548,57;1946,00;3851,48;23,94
234425;Professor de Fisioterapia;25;2310,00;3879,73;2715,50;5863,16;30,61
234430;Professor de Fonoaudiologia;22;2479,00;2425,91;2489,50;3666,11;21,78
234612;Professor de Francàs;25;1557,00;3184,27;1835,00;4812,16;25,09
224135;Professor de Futebol;40;2000,00;6297,27;2000,00;9516,63;31,35
234315;Professor de Geof°sica;32;7935,00;3248,33;1963,00;4908,98;20,37
231320;Professor de Geografia do Ensino Fundamental;22;998,00;2256,76;1734,00;3410,49;20,15
234740;Professor de Geografia do Ensino Superior;19;998,00;2564,69;1733,00;3875,83;27,73
231320;Professor de Geografia na Educaá∆o de Jovens e Adultos do Ensino Fundamental de 5¶ a 8¶ SÇrie;22;998,00;2256,76;1734,00;3410,49;20,15
232135;Professor de Geografia no Ensino MÇdio;21;1020,00;2455,35;1681,00;3710,59;23,03
234320;Professor de Geologia;15;2274,00;3146,29;2729,00;4754,76;42,08
234810;Professor de Gest∆o (administraá∆o);21;998,00;4556,61;2765,00;6886,08;43,75
231325;Professor de Historia do Ensino Fundamental;23;998,00;2430,69;1769,00;3673,33;21,19
234745;Professor de Historia do Ensino Superior;21;10481,00;5075,02;3144,00;7669,52;47,91
234805;Professor de Hist¢ria do Pensamento Econìmico;29;8740,00;8554,03;8388,00;12927,10;59,47
234805;Professor de Hist¢ria Econìmica;29;8740,00;8554,03;8388,00;12927,10;59,47
231325;Professor de Hist¢ria na Educaá∆o de Jovens e Adultos do Ensino Fundamental de 5¶ a 8¶ SÇrie;23;998,00;2430,69;1769,00;3673,33;21,19
232140;Professor de Historia no Ensino MÇdio;23;998,00;2627,11;1907,00;3970,16;23,05
234120;Professor de Inform†tica (no Ensino Superior);27;2267,00;3156,91;2036,50;4770,81;23,81
234616;Professor de Inglàs;27;998,00;2481,25;1914,00;3749,73;18,12
234608;Professor de Italiano;35;7200,00;5828,50;7200,00;8808,20;33,69
331105;Professor de Jardim da InfÉncia;35;2460,00;1849,87;1591,00;2795,58;10,56
231110;Professor de Jardim de InfÉncia (n°vel Superior);37;2460,00;2364,86;2460,00;3573,84;12,86
234750;Professor de Jornalismo;21;1275,00;5226,52;4836,00;7898,48;49,22
234604;Professor de L°ngua Alem∆;27;1181,00;3467,88;2509,00;5240,76;25,56
232145;Professor de L°ngua e Literatura Brasileira no Ensino MÇdio;21;998,00;3130,36;2159,00;4730,70;29,22
234620;Professor de L°ngua Espanhola;23;998,00;2589,49;1563,50;3913,32;22,45
231330;Professor de L°ngua Estrangeira Moderna do Ensino Fundamental;23;998,00;2670,99;2001,00;4036,48;22,93
232150;Professor de L°ngua Estrangeira Moderna no Ensino MÇdio;27;1035,00;2511,76;1893,50;3795,85;18,92
231330;Professor de L°ngua Estrangeira Moderna no Ensino Supletivo do Ensino Fundamental de 5¶ a 8¶ SÇrie;23;998,00;2670,99;2001,00;4036,48;22,93
234612;Professor de L°ngua Francesa;25;1557,00;3184,27;1835,00;4812,16;25,09
234616;Professor de L°ngua Inglesa;27;998,00;2481,25;1914,00;3749,73;18,12
234608;Professor de L°ngua Italiana;35;7200,00;5828,50;7200,00;8808,20;33,69
234624;Professor de L°ngua Portuguesa;24;1227,00;2771,08;1876,00;4187,74;23,53
231335;Professor de L°ngua Portuguesa do Ensino Fundamental;23;1749,00;2546,73;1991,00;3848,70;21,69
239205;Professor de L°ngua Portuguesa na Modalidade Escrita (ensino Especial);31;2242,00;2281,39;1974,00;3447,70;14,65
231335;Professor de L°ngua Portuguesa no Ensino Supletivo do Ensino Fundamental de 5¶ a 8¶ SÇrie;23;1749,00;2546,73;1991,00;3848,70;21,69
234668;Professor de L°nguas Estrangeiras Modernas;30;1990,00;2264,73;1800,00;3422,53;15,24
234672;Professor de LingÅ°stica;35;1400,00;3584,77;1492,00;5417,42;20,27
234672;Professor de LingÅ°stica Aplicada;35;1400,00;3584,77;1492,00;5417,42;20,27
234672;Professor de Lingu°stica e Lingu°stica Aplicada;35;1400,00;3584,77;1492,00;5417,42;20,27
234676;Professor de LingÅ°stica RomÉnica;17;1000,00;2059,00;1557,00;3111,62;23,92
234636;Professor de Literatura Alem∆;34;998,00;3122,40;2998,00;4718,66;18,48
234628;Professor de Literatura Brasileira;23;998,00;1863,02;1541,50;2815,46;16,50
234660;Professor de Literatura de L°nguas Estrangeiras Modernas;31;2200,00;3011,69;2500,00;4551,36;19,15
234644;Professor de Literatura Espanhola;22;998,00;1903,64;1776,00;2876,83;17,23
234648;Professor de Literatura Francesa;10;1414,00;1070,33;988,00;1617,52;21,96
234652;Professor de Literatura Inglesa;31;2238,00;2336,22;2156,00;3530,57;15,10
234656;Professor de Literatura Italiana;12;998,00;1592,50;1495,00;2406,63;26,00
234632;Professor de Literatura Portuguesa;25;1222,00;2429,89;1719,00;3672,13;19,27
234805;Professor de Macroeconomia;29;8740,00;8554,03;8388,00;12927,10;59,47
234810;Professor de Marketing;21;998,00;4556,61;2765,00;6886,08;43,75
234110;Professor de Matem†tica (no Ensino Superior);20;15284,00;4594,51;2882,00;6943,37;46,21
234105;Professor de Matem†tica Aplicada (No Ensino Superior);20;2014,00;4007,15;3625,00;6055,72;40,47
231340;Professor de Matem†tica do Ensino Fundamental;23;998,00;2535,30;1955,00;3831,42;21,99
234810;Professor de Matem†tica Financeira (administraá∆o);21;998,00;4556,61;2765,00;6886,08;43,75
234805;Professor de Matem†tica Financeira (economia);29;8740,00;8554,03;8388,00;12927,10;59,47
234105;Professor de Matem†tica Financeira (no Ensino Superior);20;2014,00;4007,15;3625,00;6055,72;40,47
231340;Professor de Matem†tica na Educaá∆o de Jovens e Adultos do Ensino Fundamental de 5¶ a 8¶ SÇrie;23;998,00;2535,30;1955,00;3831,42;21,99
232155;Professor de Matem†tica no Ensino MÇdio;22;1770,00;2713,87;1932,00;4101,28;24,75
234110;Professor de Matem†tica Pura (No Ensino Superior);20;15284,00;4594,51;2882,00;6943,37;46,21
331105;Professor de Maternal;35;2460,00;1849,87;1591,00;2795,58;10,56
231110;Professor de Maternal (n°vel Superior);37;2460,00;2364,86;2460,00;3573,84;12,86
234435;Professor de Medicina;23;12788,00;4694,49;3356,00;7094,46;40,78
234440;Professor de Medicina Veterin†ria;22;1822,00;4456,64;3176,00;6735,01;40,61
231110;Professor de Minimaternal;37;2460,00;2364,86;2460,00;3573,84;12,86
234915;Professor de Musica no Ensino Superior;28;1200,00;2012,23;1610,00;3040,95;14,43
331105;Professor de N°vel MÇdio na Educaá∆o Infantil;35;2460,00;1849,87;1591,00;2795,58;10,56
331205;Professor de N°vel MÇdio no Ensino Fundamental;29;2705,00;2206,20;1889,00;3334,08;14,99
331305;Professor de N°vel MÇdio no Ensino Profissionalizante;32;998,00;2352,34;1777,00;3554,93;14,93
231210;Professor de N°vel Superior do Ensino Fundamental (Primeira a Quarta Serie);29;2990,00;2380,67;1960,50;3597,73;16,20
231105;Professor de N°vel Superior na Educaá∆o Infantil (Quatro a Seis Anos);32;2460,00;2264,79;1857,00;3422,62;14,22
231110;Professor de N°vel Superior na Educaá∆o Infantil (Zero a Tràs Anos);37;2460,00;2364,86;2460,00;3573,84;12,86
234445;Professor de Nutriá∆o;21;1500,00;3524,38;2634,00;5326,15;34,11
234450;Professor de Odontologia;22;1795,00;4466,77;2994,00;6750,31;40,76
234810;Professor de Organizaá∆o e MÇtodos (administraá∆o);21;998,00;4556,61;2765,00;6886,08;43,75
239225;Professor de Orientaá∆o e Mobilidade de Cegos;31;1650,00;1835,98;1650,00;2774,59;11,89
239410;Professor de Orientaá∆o Educacional;37;1500,00;2414,47;1733,00;3648,82;12,93
234664;Professor de Outras L°nguas e Literaturas;31;1220,00;2763,69;1818,00;4176,57;17,69
234905;Professor de Performance no Ensino Superior;34;12000,00;9113,31;3300,00;13772,30;53,34
234815;Professor de Per°cia Cont†bil;20;2013,00;3864,71;2273,00;5840,47;38,21
234805;Professor de Pesquisa Econìmica;29;8740,00;8554,03;8388,00;12927,10;59,47
234515;Professor de Pesquisa Educacional (ensino Superior);21;998,00;4438,64;2743,00;6707,80;41,86
234125;Professor de Pesquisa Operacional (No Ensino Superior);26;1822,00;3821,08;2102,00;5774,54;29,58
234810;Professor de Planejamento e Desenvolvimento;21;998,00;4556,61;2765,00;6886,08;43,75
234810;Professor de Planejamento Empresarial;21;998,00;4556,61;2765,00;6886,08;43,75
234624;Professor de Portuguàs;24;1227,00;2771,08;1876,00;4187,74;23,53
234520;Professor de Pr†tica de Ensino (ensino Superior);24;1822,00;4246,74;2789,00;6417,81;35,81
331105;Professor de PrÇ-escola;35;2460,00;1849,87;1591,00;2795,58;10,56
234760;Professor de Psicologia do Ensino Superior;20;1058,00;4177,71;3299,50;6313,49;42,67
232160;Professor de Psicologia no Ensino MÇdio;35;2650,00;1982,58;1814,00;2996,13;11,22
234210;Professor de Qu°mica (Ensino Superior);22;998,00;3564,75;2155,00;5387,15;32,10
234210;Professor de Qu°mica InorgÉnica (ensino Superior);22;998,00;3564,75;2155,00;5387,15;32,10
232165;Professor de Qu°mica no Ensino MÇdio;21;998,00;2903,03;1890,00;4387,15;27,05
234210;Professor de Qu°mica OrgÉnica (ensino Superior);22;998,00;3564,75;2155,00;5387,15;32,10
239225;Professor de Reabilitaá∆o Funcional de Cego;31;1650,00;1835,98;1650,00;2774,59;11,89
239225;Professor de Reabilitaá∆o Visual;31;1650,00;1835,98;1650,00;2774,59;11,89
234765;Professor de Serviáo Social do Ensino Superior;24;998,00;4374,61;3638,00;6611,04;36,46
234770;Professor de Sociologia do Ensino Superior;12;1836,00;2639,84;2059,00;3989,40;42,77
232170;Professor de Sociologia no Ensino MÇdio;21;4103,00;2485,27;2008,00;3755,81;23,47
239225;Professor de Sorob∆;31;1650,00;1835,98;1650,00;2774,59;11,89
231205;Professor de Suplància do Ensino Fundamental (primeira a Quarta SÇrie);31;998,00;2024,04;1545,00;3058,79;13,13
234905;Professor de Teatro no Ensino Superior;34;12000,00;9113,31;3300,00;13772,30;53,34
234905;Professor de Teatro-educaá∆o no Ensino Superior;34;12000,00;9113,31;3300,00;13772,30;53,34
233115;Professor de TÇcnicas Agr°colas;36;1370,00;2160,22;1650,00;3264,58;11,85
233120;Professor de TÇcnicas Comerciais e Secretariais;35;998,00;1875,64;1200,00;2834,52;10,86
233125;Professor de TÇcnicas de Enfermagem;31;2832,00;2726,95;2148,00;4121,05;17,48
239420;Professor de TÇcnicas e Recursos Audiovisuais;34;3600,00;2472,90;2053,50;3737,13;14,46
233130;Professor de TÇcnicas Industriais;20;1228,00;1951,98;1268,50;2949,89;19,98
233135;Professor de Tecnologia e Calculo TÇcnico;29;16374,00;3879,72;1624,00;5863,14;27,15
234810;Professor de Teoria da Administraá∆o;21;998,00;4556,61;2765,00;6886,08;43,75
234684;Professor de Teoria da Literatura;20;998,00;1941,67;2429,00;2934,30;19,75
234805;Professor de Teoria Econìmica;29;8740,00;8554,03;8388,00;12927,10;59,47
234105;Professor de Teoria Matem†tica de Sistemas (no Ensino Superior);20;2014,00;4007,15;3625,00;6055,72;40,47
234455;Professor de Terapia Ocupacional;32;1115,00;1814,27;1435,00;2741,77;11,34
234460;Professor de Zootecnia do Ensino Superior;21;1822,00;4488,60;3888,50;6783,31;41,95
231210;Professor Dos Ciclos Iniciais (ensino Fundamental);29;2990,00;2380,67;1960,50;3597,73;16,20
239220;Professor em Educaá∆o Especial de Dmu (deficiàncias M£ltiplas);28;1581,00;1912,08;1582,00;2889,60;13,72
239205;Professor Especializado em Deficiància Auditiva e Surdos;31;2242,00;2281,39;1974,00;3447,70;14,65
239215;Professor Especializado em Excepcionais;29;1581,00;1883,25;1595,00;2846,03;12,96
331205;Professor I - Ensino Fundamental;29;2705,00;2206,20;1889,00;3334,08;14,99
332105;Professor Indigenista Bil°ngÅe;37;998,00;1526,19;1277,00;2306,42;8,33
233220;Professor Instrutor de Ensino e Aprendizagem Agroflorestal;40;1270,00;2360,43;2114,00;3567,15;11,80
233225;Professor Instrutor de Ensino e Aprendizagem em Serviáos;40;998,00;1967,56;1440,00;2973,43;9,95
332105;Professor Leigo em Classe Multisseriada;37;998,00;1526,19;1277,00;2306,42;8,33
332105;Professor Leigo em Regància de Classe;37;998,00;1526,19;1277,00;2306,42;8,33
332105;Professor Leigo no Ensino Fundamental;37;998,00;1526,19;1277,00;2306,42;8,33
332105;Professor Leigo Respons†vel Por Escolas Rurais;37;998,00;1526,19;1277,00;2306,42;8,33
239210;Professor na µrea de Deficiància F°sica;30;1581,00;1711,42;1581,00;2586,35;11,45
332105;Professor N∆o Habilitado no Ensino Fundamental;37;998,00;1526,19;1277,00;2306,42;8,33
332205;Professor Pratico no Ensino Profissionalizante;37;3141,00;2303,44;2143,00;3481,03;12,60
332105;Professor Sem Formaá∆o Para o MagistÇrio;37;998,00;1526,19;1277,00;2306,42;8,33
234520;Professor Universit†rio de Est†gio Supervisionado;24;1822,00;4246,74;2789,00;6417,81;35,81
234520;Professor Universit†rio de Metodologia do Ensino;24;1822,00;4246,74;2789,00;6417,81;35,81
